Play,Route String,Origins,Origin_TRACONs,Origin_ARTCCs,Destinations,Dest_TRACONs,Dest_ARTCCs
FLORIDA TO OHIO VALLEY 1,KJAX CAPPS DEEDA LAYIN GLAZR.LEDDL1 KSDF,KJAX,JAX,ZJX,KSDF,SDF,ZID
FLORIDA TO OHIO VALLEY 1,KDAB WIGVO VXV HVQ JANYS.ROLLN2 KCLE,KDAB,DAB,ZJX,KCLE,CLE,ZOB
FLORIDA TO OHIO VALLEY 1,KDAB YANTI THRSR SMTTH Q67 HNN SUBWY.HTROD2 KDTW,KDAB,DAB,ZJX,KDTW,D21,ZOB
FLORIDA TO OHIO VALLEY 1,KDAB WIGVO VXV HNN.FEWGA7 KPIT,KDAB,DAB,ZJX,KPIT,PIT,ZOB
FLORIDA TO OHIO VALLEY 1,KISM BRUTS Q118 THRSR SMTTH Q67 HNN JANYS.ROLLN2 KCLE,KISM,F11,ZJX,KCLE,CLE,ZOB
FLORIDA TO OHIO VALLEY 1,KMCO BRUTS Q118 THRSR SMTTH Q67 HNN JANYS.ROLLN2 KCLE,KMCO,F11,ZJX,KCLE,CLE,ZOB
FLORIDA TO OHIO VALLEY 1,KORL BRUTS Q118 THRSR SMTTH Q67 HNN JANYS.ROLLN2 KCLE,KORL,F11,ZJX,KCLE,CLE,ZOB
FLORIDA TO OHIO VALLEY 1,KSFB BRUTS Q118 THRSR SMTTH Q67 HNN JANYS.ROLLN2 KCLE,KSFB,F11,ZJX,KCLE,CLE,ZOB
FLORIDA TO OHIO VALLEY 1,KISM BRUTS Q118 THRSR SMTTH Q67 HNN SUBWY.HTROD2 KDTW,KISM,F11,ZJX,KDTW,D21,ZOB
FLORIDA TO OHIO VALLEY 1,KMCO BRUTS Q118 THRSR SMTTH Q67 HNN SUBWY.HTROD2 KDTW,KMCO,F11,ZJX,KDTW,D21,ZOB
FLORIDA TO OHIO VALLEY 1,KORL BRUTS Q118 THRSR SMTTH Q67 HNN SUBWY.HTROD2 KDTW,KORL,F11,ZJX,KDTW,D21,ZOB
FLORIDA TO OHIO VALLEY 1,KSFB BRUTS Q118 THRSR SMTTH Q67 HNN SUBWY.HTROD2 KDTW,KSFB,F11,ZJX,KDTW,D21,ZOB
FLORIDA TO OHIO VALLEY 1,KISM BRUTS Q118 THRSR SMTTH Q67 HNN.FEWGA7 KPIT,KISM,F11,ZJX,KPIT,PIT,ZOB
FLORIDA TO OHIO VALLEY 1,KMCO BRUTS Q118 THRSR SMTTH Q67 HNN.FEWGA7 KPIT,KMCO,F11,ZJX,KPIT,PIT,ZOB
FLORIDA TO OHIO VALLEY 1,KORL BRUTS Q118 THRSR SMTTH Q67 HNN.FEWGA7 KPIT,KORL,F11,ZJX,KPIT,PIT,ZOB
FLORIDA TO OHIO VALLEY 1,KSFB BRUTS Q118 THRSR SMTTH Q67 HNN.FEWGA7 KPIT,KSFB,F11,ZJX,KPIT,PIT,ZOB
FLORIDA TO OHIO VALLEY 1,KJAX WIGVO VXV HVQ JANYS.ROLLN2 KCLE,KJAX,JAX,ZJX,KCLE,CLE,ZOB
FLORIDA TO OHIO VALLEY 1,KJAX YANTI THRSR SMTTH Q67 HNN SUBWY.HTROD2 KDTW,KJAX,JAX,ZJX,KDTW,D21,ZOB
FLORIDA TO OHIO VALLEY 1,KJAX WIGVO VXV HNN.FEWGA7 KPIT,KJAX,JAX,ZJX,KPIT,PIT,ZOB
FLORIDA TO OHIO VALLEY 1,KDAB WIGVO VXV HNN QWERI.NUBER6 CYYZ,KDAB,DAB,ZJX,CYYZ,,ZYZ
FLORIDA TO OHIO VALLEY 1,KISM BRUTS Q118 THRSR SMTTH Q67 HNN QWERI.NUBER6 CYYZ,KISM,F11,ZJX,CYYZ,,ZYZ
FLORIDA TO OHIO VALLEY 1,KMCO BRUTS Q118 THRSR SMTTH Q67 HNN QWERI.NUBER6 CYYZ,KMCO,F11,ZJX,CYYZ,,ZYZ
FLORIDA TO OHIO VALLEY 1,KORL BRUTS Q118 THRSR SMTTH Q67 HNN QWERI.NUBER6 CYYZ,KORL,F11,ZJX,CYYZ,,ZYZ
FLORIDA TO OHIO VALLEY 1,KSFB BRUTS Q118 THRSR SMTTH Q67 HNN QWERI.NUBER6 CYYZ,KSFB,F11,ZJX,CYYZ,,ZYZ
FLORIDA TO OHIO VALLEY 1,KJAX WIGVO VXV HNN QWERI.NUBER6 CYYZ,KJAX,JAX,ZJX,CYYZ,,ZYZ
FLORIDA TO OHIO VALLEY 1,KAPF DEANR JOHNN THRSR Q79 IIU DROSE.FISSK7 KMDW,KAPF,RSW,ZMA,KMDW,C90,ZAU
FLORIDA TO OHIO VALLEY 1,KAPF DEANR JOHNN THRSR Q118 BONNT.VEECK5 KORD,KAPF,RSW,ZMA,KORD,C90,ZAU
FLORIDA TO OHIO VALLEY 1,KMKY DEANR JOHNN THRSR Q79 IIU DROSE.FISSK7 KMDW,KMKY,RSW,ZMA,KMDW,C90,ZAU
FLORIDA TO OHIO VALLEY 1,KMKY DEANR JOHNN THRSR Q118 BONNT.VEECK5 KORD,KMKY,RSW,ZMA,KORD,C90,ZAU
FLORIDA TO OHIO VALLEY 1,KAPF DEANR JOHNN THRSR Q79 IIU MACES VINNE BRAVE EXARR KMKE,KAPF,RSW,ZMA,KMKE,MKE,ZAU
FLORIDA TO OHIO VALLEY 1,KMKY DEANR JOHNN THRSR Q79 IIU MACES VINNE BRAVE EXARR KMKE,KMKY,RSW,ZMA,KMKE,MKE,ZAU
FLORIDA TO OHIO VALLEY 1,ZMA BRUTS Q118 THRSR Q79 IIU DROSE.FISSK7 KMDW,,,ZMA,KMDW,C90,ZAU
FLORIDA TO OHIO VALLEY 1,ZMA BRUTS Q118 THRSR Q118 BONNT.VEECK5 KORD,,,ZMA,KORD,C90,ZAU
FLORIDA TO OHIO VALLEY 1,ZMA BRUTS Q118 THRSR Q79 IIU MACES VINNE BRAVE EXARR KMKE,,,ZMA,KMKE,MKE,ZAU
FLORIDA TO OHIO VALLEY 1,KAPF DEANR JOHNN THRSR SMTTH Q67 JONEN MCGNS.SCRLT2 KCMH,KAPF,RSW,ZMA,KCMH,CMH,ZID
FLORIDA TO OHIO VALLEY 1,KAPF DEANR JOHNN THRSR RAFTN LODLL HICKS FIITZ KDAY,KAPF,RSW,ZMA,KDAY,CMH,ZID
FLORIDA TO OHIO VALLEY 1,KMKY DEANR JOHNN THRSR SMTTH Q67 JONEN MCGNS.SCRLT2 KCMH,KMKY,RSW,ZMA,KCMH,CMH,ZID
FLORIDA TO OHIO VALLEY 1,KMKY DEANR JOHNN THRSR RAFTN LODLL HICKS FIITZ KDAY,KMKY,RSW,ZMA,KDAY,CMH,ZID
FLORIDA TO OHIO VALLEY 1,KAPF DEANR JOHNN THRSR VXV.JAKIE6 KCVG,KAPF,RSW,ZMA,KCVG,CVG,ZID
FLORIDA TO OHIO VALLEY 1,KMKY DEANR JOHNN THRSR VXV.JAKIE6 KCVG,KMKY,RSW,ZMA,KCVG,CVG,ZID
FLORIDA TO OHIO VALLEY 1,ZMA BRUTS Q118 THRSR SMTTH Q67 JONEN MCGNS.SCRLT2 KCMH,,,ZMA,KCMH,CMH,ZID
FLORIDA TO OHIO VALLEY 1,ZMA BRUTS Q118 THRSR RAFTN LODLL HICKS FIITZ KDAY,,,ZMA,KDAY,CMH,ZID
FLORIDA TO OHIO VALLEY 1,ZMA BRUTS Q118 THRSR VXV.JAKIE6 KCVG,,,ZMA,KCVG,CVG,ZID
FLORIDA TO OHIO VALLEY 1,ZMA JAWJA Q116 DEEDA LAYIN RESPE Q79 SWAPP HAGAL.GIIBS4 KIND,,,ZMA,KIND,IND,ZID
